player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
1432453,Max,Cooper,Max Cooper,2025,5551,max-cooper,,,Australia,2007-01-14 00:00:00,Centre-Back,Defender,,183.0,2027-06-30 00:00:00,Cove Agency,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/max-cooper/profil/spieler/1432453,AUS1,Newcastle United Jets Football Club,,
1432633,Ebrima,Ceesay,Ebrima Ceesay,2025,152,ebrima-ceesay,,,The Gambia,2006-06-01 00:00:00,Centre-Forward,Attack,right,185.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1432633-1758538627.png?lm=1,,,,https://www.transfermarkt.co.uk/ebrima-ceesay/profil/spieler/1432633,TR1,Samsunspor,,
1432732,Zayyan,Ahmed,Zayyan Ahmed,2025,135036,zayyan-ahmed,United States,"Leesburg, Virginia",Bangladesh,2004-01-28 00:00:00,Left-Back,Defender,left,175.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,6.0,0.0,15033.0,https://www.transfermarkt.co.uk/zayyan-ahmed/profil/spieler/1432732,,,,
1432786,Jaider,Victoria,Jaider Victoria,2024,10090,jaider-victoria,,,Colombia,2005-10-15 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/jaider-victoria/profil/spieler/1432786,COL1,Asociación Deportivo Pasto,,
1433084,Sabri,Kondo,Sabri Kondo,2025,1109,sabri-kondo,,,Tanzania,2006-07-11 00:00:00,Right Winger,Attack,,,2029-12-31 00:00:00,Beyond Sports Group,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/sabri-kondo/profil/spieler/1433084,SE1,BK Häcken,,
1433393,Aura,Takahashi,Aura Takahashi,2025,22171,aura-takahashi,Japan,"---, Tokyo",Japan,2006-03-01 00:00:00,Centre-Forward,Attack,right,183.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1433393-1772828597.jpg?lm=1,,,,https://www.transfermarkt.co.uk/aura-takahashi/profil/spieler/1433393,JAP1,Fagiano Okayama Sports Club,,
1433420,Hayato,Hirao,Hayato Hirao,2025,3734,hayato-hirao,Japan,"Nabari, Mie",Japan,2005-01-06 00:00:00,Centre-Forward,Attack,,176.0,,,https://img.a.transfermarkt.technology/portrait/header/1433420-1774734457.JPG?lm=1,,,,https://www.transfermarkt.co.uk/hayato-hirao/profil/spieler/1433420,JAP1,Tokyo Verdy,,
1433421,Naru,Sasaki,Naru Sasaki,2025,23581,naru-sasaki,Japan,"---, Ishikawa",Japan,2003-07-13 00:00:00,Right-Back,Defender,,170.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1433421-1776523745.jpg?lm=1,,,,https://www.transfermarkt.co.uk/naru-sasaki/profil/spieler/1433421,JAP1,V-Varen Nagasaki,,
1433518,Erik,Freij,Erik Freij,2024,3622,erik-freij,,,Sweden,2006-03-25 00:00:00,Right-Back,Defender,right,,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/erik-freij/profil/spieler/1433518,SE1,IFK Värnamo,,
1433522,Vincent,Alsing Tigerholm,Vincent Alsing Tigerholm,2024,3641,vincent-alsing-tigerholm,,,Sweden,2007-12-30 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/vincent-alsing-tigerholm/profil/spieler/1433522,SE1,Degerfors IF,,
1433563,Abdulmalik,Mohammed,Abdulmalik Mohammed,2025,669,abdulmalik-mohammed,Nigeria,Sokoto,Nigeria,2007-05-09 00:00:00,Left-Back,Defender,,,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/abdulmalik-mohammed/profil/spieler/1433563,SER1,Fudbalski Klub Partizan Beograd,,
1434004,Emmanuel,Quarshie,Emmanuel Quarshie,2025,33328,emmanuel-quarshie,,,Ghana,2007-04-29 00:00:00,Left Winger,Attack,,,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/emmanuel-quarshie/profil/spieler/1434004,SER1,Fudbalski klub Radnik Surdulica,,
1434386,Mateusz,Leśniewski,Mateusz Leśniewski,2025,2118,mateusz-lesniewski,Poland,Płock,Poland,2008-02-04 00:00:00,Defensive Midfield,Midfield,right,176.0,2027-06-30 00:00:00,FairSport,https://img.a.transfermarkt.technology/portrait/header/1434386-1757684757.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/mateusz-lesniewski/profil/spieler/1434386,PL1,Wisła Płock Spółka Akcyjna,,
1434459,Nikodem,Rogowski,Nikodem Rogowski,2025,2118,nikodem-rogowski,Poland,Mława,Poland,2009-03-29 00:00:00,Left-Back,Defender,left,175.0,2027-06-30 00:00:00,FairSport,https://img.a.transfermarkt.technology/portrait/header/1434459-1757684782.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/nikodem-rogowski/profil/spieler/1434459,PL1,Wisła Płock Spółka Akcyjna,,
1434640,Kacper,Stanowski,Kacper Stanowski,2025,324,kacper-stanowski,,,Poland,2008-06-27 00:00:00,Centre-Forward,Attack,,182.0,2027-06-30 00:00:00,11-Football Players,https://img.a.transfermarkt.technology/portrait/header/1434640-1765030026.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/kacper-stanowski/profil/spieler/1434640,PL1,Morski Klub Sportowy Pogoń Szczecin,,
1434659,Gleyfer,Medina,Gleyfer Medina,2025,6495,gleyfer-medina,,,Colombia,2004-09-16 00:00:00,Centre-Forward,Attack,right,180.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1434659-1758068867.JPG?lm=1,,,,https://www.transfermarkt.co.uk/gleyfer-medina/profil/spieler/1434659,COL1,Atlético Bucaramanga,,
1434746,Filip,Werner,Filip Werner,2024,2844,filip-werner,,,Sweden,2009-05-16 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/filip-werner/profil/spieler/1434746,SE1,IFK Norrköping,,
1434847,Joan,Hernandez,Joan Hernandez,2024,10503,joan-hernandez,,,Colombia,2006-01-05 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joan-hernandez/profil/spieler/1434847,COL1,Deportes Tolima,,
1435403,Franck,Atoen,Franck Atoen,2025,152,franck-atoen,,,Cameroon,2006-07-21 00:00:00,Defensive Midfield,Midfield,right,174.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1435403-1758537813.png?lm=1,,,,https://www.transfermarkt.co.uk/franck-atoen/profil/spieler/1435403,TR1,Samsunspor,,
1435591,Kirato,Sasaki,Kirato Sasaki,2025,21975,kirato-sasaki,Japan,"---, Tokyo",Japan,2003-09-29 00:00:00,Centre-Back,Defender,,185.0,2028-06-30 00:00:00,Forks Inc.,https://img.a.transfermarkt.technology/portrait/header/1435591-1773594102.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kirato-sasaki/profil/spieler/1435591,JAP1,Football Club Mito HollyHock,,
1435769,Seyni Mbaye,Ndiaye,Seyni Mbaye Ndiaye,2025,8733,seyni-mbaye-ndiaye,Senegal,Dakar,Senegal,2005-01-05 00:00:00,Centre-Back,Defender,right,190.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1435769-1755605159.jpg?lm=1,1.0,0.0,3499.0,https://www.transfermarkt.co.uk/seyni-mbaye-ndiaye/profil/spieler/1435769,,,,
1435998,Novak,Stevanovic,Novak Stevanovic,2025,788,novak-stevanovic,Serbia,Kruševac,Serbia,2009-07-14 00:00:00,Attacking Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/novak-stevanovic/profil/spieler/1435998,SER1,Fudbalski klub Napredak Kruševac,,
1436267,Courage,Otokwefor,Courage Otokwefor,2025,1092,courage-otokwefor,Nigeria,Warri,Nigeria,2007-06-30 00:00:00,Centre-Forward,Attack,right,188.0,,S&E,https://img.a.transfermarkt.technology/portrait/header/1436267-1762588505.jpg?lm=1,,,,https://www.transfermarkt.co.uk/courage-otokwefor/profil/spieler/1436267,SE1,Idrottsföreningen  Brommapojkarna,,
1436657,Moussa,Diallo,Moussa Diallo,2025,5202,moussa-diallo,Senegal,Goudomp,Senegal,2007-03-27 00:00:00,Centre-Forward,Attack,right,180.0,2029-06-30 00:00:00,MDC Advisors,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/moussa-diallo/profil/spieler/1436657,SE1,Västerås Sportklubb FK,,
1436659,Gideon,Yiriyon,Gideon Yiriyon,2025,3641,gideon-yiriyon,,,Ghana,2007-06-07 00:00:00,Attacking Midfield,Midfield,,172.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gideon-yiriyon/profil/spieler/1436659,SE1,Degerfors IF,,
1437503,Ayaz,Özcan,Ayaz Özcan,2025,820,ayaz-ozcan,Türkiye,Ankara,Türkiye,2009-10-01 00:00:00,Centre-Forward,Attack,right,,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1437503-1754987165.png?lm=1,3.0,1.0,,https://www.transfermarkt.co.uk/ayaz-ozcan/profil/spieler/1437503,TR1,Gençlerbirliği Spor Kulübü,,
1437532,Samuel,Martín,Samuel Martín,2025,2350,samuel-martin,Colombia,Cumaral,Colombia,2006-01-01 00:00:00,Right-Back,Defender,right,,2028-12-31 00:00:00,Prodigy Players,https://img.a.transfermarkt.technology/portrait/header/1437532-1756051444.jpg?lm=1,,,,https://www.transfermarkt.co.uk/samuel-martin/profil/spieler/1437532,COL1,Millonarios FC,,
1437642,Jakub,Tichy,Jakub Tichy,2025,715,jakub-tichy,,,Czech Republic,2006-11-14 00:00:00,Centre-Back,Defender,,,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jakub-tichy/profil/spieler/1437642,TS1,"Bohemians Praha 1905, a.s.",,
1438587,Michael,Martínez,Michael Martínez,2024,10503,michael-martinez,,,Colombia,2006-03-16 00:00:00,Centre-Back,Defender,,,,Winner Mirror,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/michael-martinez/profil/spieler/1438587,COL1,Deportes Tolima,,
1439190,Deniz,Ceylan,Deniz Ceylan,2025,120,deniz-ceylan,Türkiye,Bursa,Türkiye,2008-10-29 00:00:00,Centre-Back,Defender,right,184.0,,,https://img.a.transfermarkt.technology/portrait/header/1439190-1755598053.png?lm=1,,,,https://www.transfermarkt.co.uk/deniz-ceylan/profil/spieler/1439190,TR1,Kocaelispor Kulübü,,
1439260,Carlos,Olmos,Carlos Olmos,2024,11854,carlos-olmos,,,Colombia,2005-03-11 00:00:00,Centre-Back,Defender,left,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/carlos-olmos/profil/spieler/1439260,COL1,Junior FC,,
1439392,Sumaila,Wasiu,Sumaila Wasiu,2025,59358,sumaila-wasiu,,,Ghana,2004-06-15 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sumaila-wasiu/profil/spieler/1439392,SER1,Železničar Pančevo,,
1439518,Juan,Rengifo,Juan Rengifo,2025,8172,juan-rengifo,,Medellín,Colombia,2005-04-02 00:00:00,Attacking Midfield,Midfield,left,173.0,2028-12-31 00:00:00,Noss Football Agency,https://img.a.transfermarkt.technology/portrait/header/1439518-1773281900.jpg?lm=1,,,,https://www.transfermarkt.co.uk/juan-rengifo/profil/spieler/1439518,COL1,Atlético Nacional,,
1439899,Cyril Joe,Laomadi,Cyril Joe Laomadi,2024,3641,cyril-joe-laomadi,,,Sweden,2008-06-05 00:00:00,,Missing,,,2028-12-31 00:00:00,BR Group Management,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/cyril-joe-laomadi/profil/spieler/1439899,SE1,Degerfors IF,,
1439952,Siyabonga,Mashinini,Siyabonga Mashinini,2025,21202,siyabonga-mashinini,,,South Africa,2003-01-23 00:00:00,Right Winger,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/1439952-1755273596.jpg?lm=1,0.0,0.0,3806.0,https://www.transfermarkt.co.uk/siyabonga-mashinini/profil/spieler/1439952,,,,
1442626,Kamil Efe,Üregen,Kamil Efe Üregen,2025,36,kamil-efe-uregen,Türkiye,Adana,Türkiye,2008-04-09 00:00:00,Centre-Back,Defender,left,,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1442626-1765535457.png?lm=1,,,,https://www.transfermarkt.co.uk/kamil-efe-uregen/profil/spieler/1442626,TR1,Fenerbahçe Spor Kulübü,,
1443004,Eudy,Pérez,Eudy Pérez,2024,22902,eudy-perez,,,Colombia,2006-05-08 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/eudy-perez/profil/spieler/1443004,COL1,Alianza FC,,
1443006,Yuta,Tanaka,Yuta Tanaka,2025,3828,yuta-tanaka,Japan,"---, Tokyo",Japan,2002-10-11 00:00:00,Defensive Midfield,Midfield,right,175.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1443006-1774737481.JPG?lm=1,,,,https://www.transfermarkt.co.uk/yuta-tanaka/profil/spieler/1443006,JAP1,Yokohama Marinos,,
1443514,Kasper,Örtegren,Kasper Örtegren,2024,1101,kasper-ortegren,,,Sweden,2008-02-02 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kasper-ortegren/profil/spieler/1443514,SE1,Idrottsföreningen Elfsborg,,
1444205,Mario,Din-Licaciu,Mario Din-Licaciu,2025,312,mario-din-licaciu,Romania,Curtea de Argeș,Romania,2008-09-01 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mario-din-licaciu/profil/spieler/1444205,RO1,SC Dinamo 1948 SA,,
1445469,Marlon,Ebietomere,Marlon Ebietomere,2025,1118,marlon-ebietomere,,,Sweden,2009-06-09 00:00:00,Left Winger,Attack,left,183.0,2028-12-31 00:00:00,KSM AGENCY,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marlon-ebietomere/profil/spieler/1445469,SE1,Örgryte IS,,
1446018,Abdoulie,Tamba,Abdoulie Tamba,2024,2844,abdoulie-tamba,The Gambia,Brikama Santo-Su,The Gambia,2006-01-11 00:00:00,Centre-Back,Defender,left,187.0,2029-12-31 00:00:00,Modoustic Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/abdoulie-tamba/profil/spieler/1446018,SE1,IFK Norrköping,,
1446292,Alexander,Lindgren,Alexander Lindgren,2025,3641,alexander-lindgren,,,Sweden,2009-09-22 00:00:00,,Missing,,,2028-12-31 00:00:00,11MANGMT,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2.0,1.0,,https://www.transfermarkt.co.uk/alexander-lindgren/profil/spieler/1446292,SE1,Degerfors IF,,
1446971,,Gabriel Menegon,Gabriel Menegon,2025,210,gabriel-menegon,Brazil,Sapiranga,Brazil,2008-10-14 00:00:00,Goalkeeper,Goalkeeper,right,196.0,2028-09-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/gabriel-menegon/profil/spieler/1446971,BRA1,Grêmio Foot-Ball Porto Alegrense,,
1446982,Shota,Yamashita,Shota Yamashita,2025,21975,shota-yamashita,Japan,"---, Aichi",Japan,2008-02-29 00:00:00,,Missing,,173.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1446982-1773593970.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/shota-yamashita/profil/spieler/1446982,JAP1,Football Club Mito HollyHock,,
1447326,Ulices,Delgado,Ulices Delgado,2025,12454,ulices-delgado,Paraguay,Caacupé,Paraguay,2002-11-10 00:00:00,Centre-Forward,Attack,right,186.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1447326-1771517843.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/ulices-delgado/profil/spieler/1447326,ARG1,Club Atlético Sarmiento,,
1447367,Mihnea,Toader,Mihnea Toader,2025,312,mihnea-toader,,,Romania,2006-07-26 00:00:00,Centre-Back,Defender,right,201.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mihnea-toader/profil/spieler/1447367,RO1,SC Dinamo 1948 SA,,
1447460,Mamadou Cellou,Diallo,Mamadou Cellou Diallo,2024,3622,mamadou-cellou-diallo,,,Ghana,2007-01-19 00:00:00,Attacking Midfield,Midfield,,160.0,,A&Y Global Sport,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mamadou-cellou-diallo/profil/spieler/1447460,SE1,IFK Värnamo,,
1447744,,Tutti,Tutti,2025,48726,tutti,,,Brazil,2007-02-20 00:00:00,Centre-Forward,Attack,right,184.0,2029-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1447744-1756186511.png?lm=1,,,,https://www.transfermarkt.co.uk/tutti/profil/spieler/1447744,UKR1,FC Rukh Lviv,,
1447756,Dorian,Sinkiewicz,Dorian Sinkiewicz,2025,4000,dorian-sinkiewicz,Poland,Gdańsk,Poland,2009-01-31 00:00:00,Centre-Forward,Attack,right,197.0,2028-06-30 00:00:00,UNIDOS,https://img.a.transfermarkt.technology/portrait/header/1447756-1765114094.png?lm=1,,,,https://www.transfermarkt.co.uk/dorian-sinkiewicz/profil/spieler/1447756,PL1,Klub Sportowy Lechia Gdańsk,,
1448027,Gabrijel,Sivalec,Gabrijel Sivalec,2025,2362,gabrijel-sivalec,Croatia,Zabok,Croatia,2008-05-05 00:00:00,Left Winger,Attack,,171.0,2028-12-31 00:00:00,PROSPORTM,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/gabrijel-sivalec/profil/spieler/1448027,KR1,NK Slaven Belupo Koprivnica,,
1448405,Victor,Adeoye,Victor Adeoye,2025,87883,victor-adeoye,,,Nigeria,2006-05-29 00:00:00,Defensive Midfield,Midfield,right,178.0,2027-06-30 00:00:00,Henry Adelaja,https://img.a.transfermarkt.technology/portrait/header/1448405-1774475252.png?lm=1,,,,https://www.transfermarkt.co.uk/victor-adeoye/profil/spieler/1448405,UKR1,FK Kudrivka-1,,
1448911,Luis,Matheus,Luis Matheus,2025,6495,luis-matheus,,,Colombia,2006-04-24 00:00:00,Goalkeeper,Goalkeeper,,194.0,,,https://img.a.transfermarkt.technology/portrait/header/1448911-1778251870.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luis-matheus/profil/spieler/1448911,COL1,Atlético Bucaramanga,,
1449278,Zebedee,Kennedy,Zebedee Kennedy,2025,2719,zebedee-kennedy,,,Sweden,2010-02-24 00:00:00,,Missing,,,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,5.0,1.0,,https://www.transfermarkt.co.uk/zebedee-kennedy/profil/spieler/1449278,SE1,Mjällby Almänna Idrottsförening,,
1449279,Carl,Aurell,Carl Aurell,2024,1092,carl-aurell,,,Sweden,2010-02-10 00:00:00,Left Winger,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,5.0,1.0,,https://www.transfermarkt.co.uk/carl-aurell/profil/spieler/1449279,SE1,Idrottsföreningen  Brommapojkarna,,
1449280,Levi,Hansas,Levi Hansas,2025,5202,levi-hansas,,,Sweden,2010-01-26 00:00:00,Central Midfield,Midfield,right,178.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/levi-hansas/profil/spieler/1449280,SE1,Västerås Sportklubb FK,,
1449731,Sebastian,Barrera Franco,Sebastian Barrera Franco,2024,14649,sebastian-barrera-franco,,,Colombia,2006-09-24 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sebastian-barrera-franco/profil/spieler/1449731,COL1,Boyacá Chicó FC,,
1450600,Håkon,Hellesøy,Håkon Hellesøy,2025,1100,hakon-hellesoy,,,Norway,2009-09-01 00:00:00,Goalkeeper,Goalkeeper,,,,Nordic Scouting AS,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/hakon-hellesoy/profil/spieler/1450600,NO1,Sportsklubben Brann,,
1450778,Silviu,Tănase,Silviu Tănase,2025,29700,silviu-tanase,Romania,Bucharest,Romania,2008-09-17 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/silviu-tanase/profil/spieler/1450778,RO1,Asociația Fotbal Club Unirea 04 Slobozia,,
1451255,Sultan,Al-Anzi,Sultan Al-Anzi,2025,9840,sultan-al-anzi,,,Saudi Arabia,2003-08-07 00:00:00,Left-Back,Defender,left,175.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sultan-al-anzi/profil/spieler/1451255,SA1,Al-Shabab Club,,
1451603,Moustapha,Sémbène,Moustapha Sémbène,2025,28844,moustapha-sembene,Senegal,Rufisque,Senegal,2006-06-15 00:00:00,Centre-Back,Defender,right,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/moustapha-sembene/profil/spieler/1451603,SA1,Al-Taawoun Football Club,,
1452115,Emre,Saglam,Emre Saglam,2025,7006,emre-saglam,Australia,Melbourne,Australia,2005-03-04 00:00:00,Central Midfield,Midfield,,,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1452115-1756721454.jpg?lm=1,,,,https://www.transfermarkt.co.uk/emre-saglam/profil/spieler/1452115,AUS1,Melbourne Victory FC,,
1452370,Viggo,Fälth,Viggo Fälth,2024,2844,viggo-falth,,,Sweden,2009-04-15 00:00:00,,Missing,,,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1452370-1771646138.jpg?lm=1,,,,https://www.transfermarkt.co.uk/viggo-falth/profil/spieler/1452370,SE1,IFK Norrköping,,
1452837,Edgar,Delgado,Edgar Delgado,2024,6495,edgar-delgado,,,Colombia,2005-10-08 00:00:00,,Missing,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/edgar-delgado/profil/spieler/1452837,COL1,Atlético Bucaramanga,,
1452850,Yimar Andrés,Parra,Yimar Andrés Parra,2024,10503,yimar-andres-parra,,,Colombia,2007-01-21 00:00:00,Right Winger,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yimar-andres-parra/profil/spieler/1452850,COL1,Deportes Tolima,,
1453066,Carlos,Macià,Carlos Macià,2025,1050,carlos-macia,Spain,Elche,Spain,2008-09-01 00:00:00,Central Midfield,Midfield,right,190.0,2029-06-30 00:00:00,All Iron Sports,https://img.a.transfermarkt.technology/portrait/header/1453066-1768693924.png?lm=1,4.0,1.0,,https://www.transfermarkt.co.uk/carlos-macia/profil/spieler/1453066,ES1,Villarreal Club de Fútbol S.A.D.,,
1454724,Thomas,Rios,Thomas Rios,2024,1286,thomas-rios,Argentina,Venado Tuerto,Argentina,2006-01-01 00:00:00,Left Winger,Attack,left,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/thomas-rios/profil/spieler/1454724,ARG1,Club Atlético Newell’s Old Boys,,
1455817,Félix,Samson,Félix Samson,2024,4078,felix-samson,United States,"Greenwich, Connecticut",Canada,2007-10-26 00:00:00,Centre-Back,Defender,right,187.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/felix-samson/profil/spieler/1455817,MLS1,Club de Foot Montréal,,
1455935,Darius,Bota,Darius Bota,2025,37255,darius-bota,Romania,Satu Mare,Romania,2009-06-17 00:00:00,Attacking Midfield,Midfield,,,,Teroch Cernosports,https://img.a.transfermarkt.technology/portrait/header/1455935-1775046098.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/darius-bota/profil/spieler/1455935,RO1,Asociația Futball Klub Csíkszereda Miercurea Ciuc,,
1456731,Kokoro,Maeda,Kokoro Maeda,2025,9597,kokoro-maeda,Japan,"---, Kyoto",Japan,2004-07-01 00:00:00,Defensive Midfield,Midfield,,178.0,,,https://img.a.transfermarkt.technology/portrait/header/1456731-1772811998.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kokoro-maeda/profil/spieler/1456731,JAP1,Avispa Fukuoka,,
1456741,Gilbert,Mendy,Gilbert Mendy,2025,7160,gilbert-mendy,,,Senegal,2004-11-05 00:00:00,Centre-Back,Defender,left,,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1456741-1761569769.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gilbert-mendy/profil/spieler/1456741,TR1,Eyüp Spor Kulübü,,
1457367,Ali Badra,Diabaté,Ali Badra Diabaté,2025,152,ali-badra-diabate,Cote d'Ivoire,Abidjan,Cote d'Ivoire,2006-12-05 00:00:00,Centre-Back,Defender,left,190.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1457367-1774299366.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/ali-badra-diabate/profil/spieler/1457367,TR1,Samsunspor,,
1457747,Grant,Leveille,Grant Leveille,2025,2440,grant-leveille,United States,"New York City, New York",Haiti,2008-07-03 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2029-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/1457747-1771687297.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/grant-leveille/profil/spieler/1457747,MLS1,D.C. United,,
1457761,Theodor,Lundbergh,Theodor Lundbergh,2025,496,theodor-lundbergh,,,Sweden,2008-08-21 00:00:00,Central Midfield,Midfield,left,,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1457761-1769109548.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/theodor-lundbergh/profil/spieler/1457761,SE1,Malmö Fotbollförening,,
